Student_ID,Name,Age,Gender,Location,Education_Level,Exam_Type,Malpractice_Type,Caught,Date
b14b7364-4a7b-4c70-ba86-1b32419c5240,Thomas Hall,23,Female,Benin,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2025-05-26
dbbe629b-408f-493d-8313-14f3f6f624de,Carlos Schneider,20,Female,Kaduna,High School,Mock Exam,Copying from neighbors,No,2023-12-21
d9f0fb41-8f44-4a23-b1aa-a583c91ca36e,Brian Sutton MD,16,Female,Enugu,Postgraduate,NECO,Cheating with electronic devices,No,2024-01-30
1054bb40-e2e1-4978-8c03-3534ef2c8993,Robert Silva,23,Female,Lagos,Undergraduate,JAMB,Impersonation,No,2023-09-06
0ce43465-a167-42e0-96bc-0c5b39dd8337,Nicholas Frey,30,Other,Abuja,High School,NECO,Impersonation,No,2024-06-09
1ed7f974-b9f8-4d04-a702-f0dda3d260ec,Nicholas Miller,25,Female,Kaduna,Postgraduate,WAEC,Collusion with other candidates,No,2024-04-30
4e6a0555-c118-48de-b046-e8851f9e2d4a,Benjamin Gutierrez,21,Female,Benin,Postgraduate,JAMB,Falsification of results,Yes,2024-10-11
fe7b99ca-7cab-4602-a779-24262345dca4,Tammy Spencer,20,Male,Ibadan,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-01-13
e10241d3-0ada-4dd3-af38-2524ad0bb68c,Heather Carroll,15,Male,Port Harcourt,High School,WAEC,Collusion with other candidates,Yes,2024-05-31
ceef3d9a-3996-4217-b851-3ab3617d004d,Caitlyn Rivera,29,Male,Enugu,Postgraduate,NECO,Impersonation,No,2023-10-02
483b655f-8609-47a3-89cc-cc06aba742a1,Brittany Sutton,29,Other,Kaduna,Postgraduate,WAEC,Use of external assistance,Yes,2025-03-15
8d7142bd-b803-4296-85ed-883605f9030e,Jason Rose,22,Female,Benin,Postgraduate,University Exam,Collusion with other candidates,No,2025-05-03
899d4a55-dbd9-47d0-a581-477045e21b72,Lisa Gonzalez,26,Female,Kano,Undergraduate,WAEC,Impersonation,Yes,2025-07-09
9c893614-02fe-41a5-90ae-b5d69ae516a4,Chris Green,27,Male,Kano,Postgraduate,NECO,Falsification of results,Yes,2025-04-03
9a3d6de5-0d0f-4719-91af-11ccbb456581,Roy Bird,22,Other,Port Harcourt,Undergraduate,University Exam,Copying from neighbors,Yes,2024-08-10
be83fdb7-8948-41e6-bb7c-86f0764b9b66,Kelly Atkins,15,Female,Kano,Postgraduate,NECO,Copying from neighbors,Yes,2025-04-09
dfd4dfde-9e06-4215-9e7d-80750c312a79,Charles Davis,22,Female,Ibadan,Postgraduate,JAMB,Smuggling of unauthorized materials,No,2024-11-14
5cf1f8c5-77d6-4376-a90b-6e1e8261cf0d,Shane Boyle,26,Female,Ibadan,High School,University Exam,Impersonation,No,2024-02-05
f8019f48-ed99-496e-813d-f958531acf6e,Tamara Johnson,18,Male,Enugu,Postgraduate,Mock Exam,Copying from neighbors,No,2025-01-08
7585d935-5feb-4627-b261-0fe0bd6b69f3,Deborah Holmes,24,Other,Abuja,Undergraduate,WAEC,Impersonation,No,2024-12-01
d8e99407-5bcd-40d1-87f8-aca88db6304b,Joseph Cole,25,Female,Ibadan,Postgraduate,JAMB,Collusion with other candidates,Yes,2024-04-18
0df63ced-5be3-4171-8f44-71a26145e117,Dr. Amy Ortega,22,Male,Kaduna,Postgraduate,JAMB,Use of external assistance,Yes,2024-05-07
78cee221-11b9-4fc3-ac22-0b6f4c486d49,Nicole Munoz,15,Other,Benin,Undergraduate,JAMB,Smuggling of unauthorized materials,No,2023-11-14
06e1b683-d0e7-4339-9166-2d6f60eb324f,Michael Stevenson,27,Other,Lagos,Postgraduate,Mock Exam,Falsification of results,Yes,2025-05-12
4b38493a-21c3-4b9f-9154-120574573e4d,Claudia Thompson,25,Other,Port Harcourt,Postgraduate,Mock Exam,Use of external assistance,No,2023-09-04
b4bb6795-fc48-48db-a754-af91cbd5e911,Jake Mccall,26,Other,Ibadan,High School,Mock Exam,Collusion with other candidates,No,2023-11-12
9881c50b-76fa-4d4b-bb6a-ae62c76c260c,Francisco Dalton,18,Female,Kano,Postgraduate,JAMB,Use of external assistance,Yes,2025-02-25
e9beff73-6383-43ec-b27b-1e957e0108cc,Kendra Anderson,25,Other,Abuja,High School,JAMB,Collusion with other candidates,No,2024-09-21
d0d0511d-7190-4227-b8d9-07cda5ea531f,Ashley Reilly,28,Female,Enugu,Undergraduate,Mock Exam,Impersonation,No,2025-05-09
bfe99e92-fb2c-412f-8f4b-b3ee00fc87b2,Rhonda Martin,18,Female,Lagos,Postgraduate,Mock Exam,Copying from neighbors,Yes,2024-09-17
753cc997-cc36-4bd5-9293-47692738766a,Angela Morse,30,Male,Abuja,Postgraduate,University Exam,Copying from neighbors,No,2023-08-13
fc5a2507-9b63-4d4d-bad4-633d81bc689a,James Gonzales,28,Male,Kano,High School,NECO,Impersonation,No,2025-01-12
1366a597-9e4f-44e6-b5ca-5c5f3937a7d0,Dean Baker,29,Male,Enugu,Postgraduate,NECO,Falsification of results,Yes,2025-01-17
486ac494-cc47-4e8f-ae50-16d03134ca64,John Garrison,30,Female,Kano,Undergraduate,WAEC,Cheating with electronic devices,No,2025-04-08
3ff99fd2-77a6-4606-82f9-66b0829e9e44,Amber Velez,23,Male,Kano,Postgraduate,NECO,Smuggling of unauthorized materials,Yes,2023-10-24
da2dca13-61f1-424c-a884-8e2a05ee4f7c,Emily Medina PhD,19,Other,Kaduna,Postgraduate,University Exam,Smuggling of unauthorized materials,No,2024-07-10
26cb5b50-6ff2-4bab-85a9-520cfa7a34a2,Aimee Harmon,30,Female,Lagos,High School,Mock Exam,Collusion with other candidates,No,2024-09-18
2cee81e9-a115-4a02-b55d-8660dc44beba,Brian Wood,15,Female,Port Harcourt,High School,WAEC,Use of external assistance,Yes,2024-10-12
584d40ab-4b4a-4d83-89c2-2385665756d6,Robert Cooper,22,Other,Enugu,Undergraduate,NECO,Cheating with electronic devices,No,2024-02-09
650b5b9e-cb4f-4ec2-8d58-e41e2b3cba15,Mackenzie Williams,24,Male,Abuja,High School,JAMB,Impersonation,No,2025-04-16
d77e5f5d-b038-47d7-97e5-edfaebf22716,Christine Koch,25,Female,Kano,Undergraduate,University Exam,Impersonation,Yes,2025-04-10
f95266a7-672f-472a-9237-66d448e2a3f9,Justin Thompson,20,Female,Lagos,High School,NECO,Use of external assistance,Yes,2024-01-29
6de8d7c8-693a-4516-84fa-9418b34b6ceb,Michael Norton,21,Other,Lagos,Postgraduate,Mock Exam,Collusion with other candidates,Yes,2024-01-06
28a70d1d-1b03-4333-81aa-b57911fc8213,Anthony Flores,26,Other,Lagos,Undergraduate,JAMB,Falsification of results,Yes,2023-10-23
e113d139-c3a8-415c-af27-0f91d450d83a,Zachary Ramsey,16,Other,Abuja,Postgraduate,WAEC,Cheating with electronic devices,Yes,2024-06-19
d3088a8e-ed24-428e-bbcc-d840f3a0e836,Christopher Simpson,28,Female,Kaduna,High School,Mock Exam,Impersonation,No,2025-03-21
4ed7125e-5452-4571-8442-3e550c4d02b6,Clayton Carrillo,19,Male,Lagos,Undergraduate,University Exam,Use of external assistance,Yes,2024-03-28
0dbf788b-802b-43c2-b0d9-18b7b1e74a1d,Katie Cunningham,23,Other,Kano,Undergraduate,WAEC,Copying from neighbors,Yes,2025-01-21
9ac5c0c0-cd1a-4245-9675-1d9636c22d14,Thomas Riley,24,Male,Abuja,Undergraduate,NECO,Copying from neighbors,Yes,2025-03-12
d9cf39c9-e58c-41ef-9fcb-ce306a77de0a,Cynthia Myers,23,Other,Port Harcourt,Undergraduate,University Exam,Impersonation,Yes,2024-05-26
cad2e55f-a0d9-46c8-97e8-e99307055aa9,Daniel Kirby,16,Other,Benin,High School,University Exam,Impersonation,Yes,2024-12-27
d0ae57f2-80eb-4d77-9964-f9648ee6b3bb,Shawn Vasquez,15,Male,Abuja,High School,Mock Exam,Use of external assistance,No,2024-08-20
3dddc94c-1a0b-4c65-83fe-3b82d1468c0d,Chelsea Castillo,19,Male,Abuja,Postgraduate,WAEC,Impersonation,Yes,2023-10-11
29d498f6-c746-4d20-91f5-edd805e289ef,Jeffrey Barnes,29,Female,Ibadan,Undergraduate,WAEC,Cheating with electronic devices,Yes,2023-09-12
8296c990-17e1-42b7-af8f-10731b2345d6,Virginia Barry,16,Female,Enugu,Postgraduate,JAMB,Smuggling of unauthorized materials,Yes,2023-09-25
6c07809b-ec46-4d7e-b573-9ff651d7f7c9,Jennifer Choi,18,Male,Lagos,High School,NECO,Impersonation,No,2025-06-12
4db3da06-dca1-425d-8ad6-6c739039ebf2,Stephanie Morrow,29,Other,Ibadan,Postgraduate,WAEC,Impersonation,No,2024-03-15
4b45ef29-6b89-4e29-903e-c9072b42e669,Cassie Garcia,20,Male,Kaduna,Undergraduate,University Exam,Impersonation,No,2024-07-31
3888d003-b64b-4c42-8314-91829bd1d364,Christian Rush,30,Female,Kano,High School,NECO,Use of external assistance,Yes,2025-07-17
016481fd-1485-4a59-9e13-d64ae1495f75,Jill Russell,20,Male,Kaduna,Postgraduate,University Exam,Falsification of results,No,2025-04-05
93784955-2d08-4a64-b34b-8941cb88f59e,Theresa Reid,20,Other,Kaduna,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2025-03-12
d164b484-abc0-4c7a-a3ef-c7174f40d148,Gregory Flynn,30,Female,Abuja,Undergraduate,University Exam,Cheating with electronic devices,Yes,2024-11-03
82ae1a12-4471-4be0-9ade-b4e3a6463852,April Richardson,23,Other,Enugu,High School,Mock Exam,Falsification of results,Yes,2025-02-14
b0c1541b-27d1-48c9-a4d2-7c2ea480e053,Michael Griffin,25,Other,Abuja,Undergraduate,NECO,Smuggling of unauthorized materials,No,2025-03-21
0edf97d4-2b63-4b51-8487-04e01a3835a3,Bryce Green,27,Male,Lagos,High School,NECO,Copying from neighbors,No,2024-09-11
60b83b12-f399-4539-9d93-3c79d685ec35,Tiffany Marquez,30,Male,Abuja,Undergraduate,JAMB,Collusion with other candidates,No,2023-12-25
c9b5cae6-c3b9-4640-bc4c-3024e53c8ec1,Edward Henderson,23,Male,Port Harcourt,Postgraduate,University Exam,Smuggling of unauthorized materials,Yes,2025-01-13
bd8806f1-a4ce-4105-a000-50e739f7c2bd,Kyle Hill,17,Female,Benin,Postgraduate,University Exam,Cheating with electronic devices,No,2025-02-26
598dbebe-21e5-4c7c-bba0-eabcb6980d9a,Melissa Hobbs,29,Female,Abuja,Undergraduate,WAEC,Cheating with electronic devices,No,2024-10-16
9e3b4e3f-43cf-43ba-b3cb-3bd8048348fb,Jason Turner,28,Male,Lagos,High School,Mock Exam,Copying from neighbors,No,2024-06-25
f5998134-738e-4a11-a1f5-34897a6fe4f4,Christopher Spencer,21,Other,Benin,Undergraduate,JAMB,Falsification of results,Yes,2025-03-10
0eee8e02-027b-4714-9882-64e5bcfd26b3,Jared Day,22,Female,Enugu,Postgraduate,Mock Exam,Copying from neighbors,No,2024-08-04
82d93329-fb29-474f-84d1-44af6fd13176,Whitney Williams,26,Other,Benin,High School,WAEC,Falsification of results,Yes,2025-04-05
0ea698bc-ae51-48f3-b54d-9b7c26e1acf5,Shannon Tucker,15,Female,Enugu,Postgraduate,JAMB,Copying from neighbors,No,2025-06-29
43e8d561-0989-4781-81d7-86a93845b7b3,Crystal Wilson,18,Male,Kano,Undergraduate,NECO,Falsification of results,No,2024-01-02
db672722-c637-4320-b445-a0682a58f5e1,Brandon Kennedy,18,Female,Port Harcourt,High School,WAEC,Falsification of results,No,2025-04-10
a808a52f-bf08-4144-ad49-3a531b56e935,Hector Manning,21,Female,Port Harcourt,Postgraduate,JAMB,Cheating with electronic devices,No,2025-02-06
078f8af3-77d6-4f57-a54c-48f62b1a859f,Jennifer Myers,16,Other,Abuja,Undergraduate,University Exam,Use of external assistance,Yes,2025-06-16
64d9574a-744d-4ea1-ab01-5e32ab1e19ac,Daniel Blevins,30,Male,Lagos,Postgraduate,University Exam,Falsification of results,No,2025-04-23
72a315cf-efeb-4cec-98bf-6a30462cfdac,Aaron Hall,20,Other,Kano,Postgraduate,NECO,Cheating with electronic devices,No,2024-11-20
c557f36c-8fc0-4305-b7fb-3a65ef97a6b7,Alan Hayden,25,Other,Kaduna,Undergraduate,Mock Exam,Use of external assistance,Yes,2023-10-12
22333c27-7107-4a5f-bfda-91930a2983ce,Michael Bell,23,Female,Enugu,Undergraduate,University Exam,Falsification of results,Yes,2024-10-23
edcf207a-9cdc-4954-b0cd-a32247f515aa,Lindsey Greene,19,Female,Ibadan,Postgraduate,Mock Exam,Falsification of results,No,2025-01-31
5aabf622-480f-4ee0-9c37-8251194f6d32,Paige Taylor,21,Male,Port Harcourt,Postgraduate,JAMB,Use of external assistance,No,2025-04-11
950a2fd1-1811-4ed4-8b4a-751c7e359a59,Jessica Reynolds,19,Other,Kano,Postgraduate,Mock Exam,Use of external assistance,No,2023-11-14
427e3c39-7f68-4cb4-be10-293300db58c3,April Cooper,18,Female,Benin,Postgraduate,Mock Exam,Use of external assistance,No,2023-12-20
bbd6f40a-b7ad-40e3-938e-9297071041c3,Ronald Alexander,24,Female,Lagos,Postgraduate,WAEC,Cheating with electronic devices,No,2024-10-14
597a760c-3c6d-4c94-8ff3-d1717229b51c,Ethan Perry,19,Male,Lagos,High School,JAMB,Falsification of results,Yes,2024-09-05
e7f9392d-577c-430c-bf3c-cf6c980258bc,Helen Glover,24,Other,Ibadan,High School,WAEC,Use of external assistance,No,2024-09-15
54736640-e999-4e48-818b-db80a5c27a36,Valerie Diaz,21,Other,Lagos,Undergraduate,University Exam,Cheating with electronic devices,Yes,2023-11-05
9e014e22-22f9-4c0e-b23b-a195d2998706,Derrick Sims,27,Male,Ibadan,Postgraduate,WAEC,Smuggling of unauthorized materials,No,2024-05-03
c1cc20ef-f1e7-4615-8eb4-2641c62814c1,Patty King,28,Other,Enugu,Postgraduate,WAEC,Cheating with electronic devices,No,2023-12-07
e1f89be3-56fc-49ac-b08e-e5c1f1e94dde,Scott Gross,21,Other,Benin,High School,JAMB,Falsification of results,Yes,2024-05-14
ed3dbccb-433e-4caf-8dbf-4517be40e134,Raven Chang,21,Female,Benin,High School,WAEC,Collusion with other candidates,Yes,2024-11-16
1a83e1ce-a639-499a-80b4-10181f04d0cd,Breanna Alexander,18,Female,Lagos,Undergraduate,JAMB,Copying from neighbors,No,2024-03-10
3b93b1cc-9c7c-4937-9566-faf95e1f35e9,Gina Carroll,19,Male,Ibadan,High School,JAMB,Smuggling of unauthorized materials,Yes,2024-06-19
a0737a63-46f3-48dd-835e-d4513d9c71ea,John White,16,Male,Enugu,Postgraduate,WAEC,Falsification of results,No,2023-10-10
afd23bee-fcf2-46b5-a3c3-c14303d33d04,Glenn Snyder,30,Other,Enugu,High School,JAMB,Copying from neighbors,Yes,2025-01-04
5130ad43-da5f-4f8f-8956-b3f52a572421,Tina Waters,20,Other,Abuja,Postgraduate,NECO,Smuggling of unauthorized materials,No,2024-06-04
0a39c7f7-f848-4ee8-8b64-1205f1cda045,Matthew Williams,17,Female,Port Harcourt,High School,JAMB,Impersonation,No,2024-01-30
83d4a044-99e7-4dca-a53d-2bebeeeb7d8a,Kathy Campos,24,Male,Benin,Postgraduate,WAEC,Cheating with electronic devices,No,2025-02-10
a69a90db-fd32-46d7-b4c5-91c78be47b98,Eric Lee,29,Male,Port Harcourt,High School,JAMB,Smuggling of unauthorized materials,Yes,2024-07-29
e99e745f-997c-4039-8e11-167cf5be06cb,Kevin Kelly,27,Female,Ibadan,High School,Mock Exam,Falsification of results,No,2023-10-14
9fa85caf-52e1-4064-b669-8d3f82604f29,Danielle Sanchez,29,Female,Lagos,Undergraduate,NECO,Impersonation,Yes,2023-11-07
7032df33-1ee6-400d-b877-89deebf85953,Stephanie Mendez,18,Male,Lagos,Postgraduate,WAEC,Collusion with other candidates,Yes,2023-08-25
2ad8c926-f537-4ece-8ecb-07e0f4ef1069,Larry Higgins,28,Male,Port Harcourt,Postgraduate,University Exam,Use of external assistance,Yes,2024-05-06
a6a967cc-0d44-4331-8dd4-7e39a9281ec2,Clayton York,19,Male,Benin,Postgraduate,JAMB,Cheating with electronic devices,Yes,2025-06-04
b661c18c-32c0-4c5f-acca-17a189c1f239,Joyce Flowers,17,Male,Kano,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2024-01-13
b8b31da6-f83b-4005-a377-3b4d12060c94,Nicholas Hall,23,Female,Kaduna,Undergraduate,University Exam,Smuggling of unauthorized materials,No,2024-12-13
797a235a-3896-4f04-98a7-553e3c709863,Julie Beltran,15,Female,Abuja,Postgraduate,WAEC,Use of external assistance,Yes,2023-09-21
01dc5a5f-0778-4d1a-9b52-4a9719a8d4e0,Patrick Moore,16,Other,Abuja,Undergraduate,Mock Exam,Cheating with electronic devices,No,2024-11-27
523ea073-bf49-42b2-977d-bcc760f652f4,Kyle Smith,24,Other,Abuja,Undergraduate,University Exam,Smuggling of unauthorized materials,No,2023-10-01
25a241a6-3b40-4658-ab71-adef9adc0da8,Natalie Rice,15,Female,Kano,Postgraduate,NECO,Collusion with other candidates,No,2024-05-14
7920b204-b6e6-44be-987f-f2d36ca993de,Kimberly King,24,Other,Kano,Undergraduate,JAMB,Cheating with electronic devices,Yes,2024-03-29
91b79ffd-8040-49b1-96d8-bb6507962f73,Michael Wilkins,18,Male,Lagos,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2025-01-10
34072384-a1e8-464e-8d41-b6926a24127e,Christopher Hall,24,Male,Enugu,High School,University Exam,Use of external assistance,Yes,2025-02-03
05fc9f2e-0186-471e-a108-ecdc28e5b64e,Christina Ellis,20,Male,Port Harcourt,Postgraduate,JAMB,Collusion with other candidates,Yes,2024-01-03
2d9ab42d-adbe-4b09-9454-ca1c310fe945,Lauren Humphrey,20,Other,Lagos,Postgraduate,University Exam,Use of external assistance,Yes,2024-03-13
e586f657-a2ba-48c6-858a-795b1204c2f0,Edward Ramirez,24,Other,Abuja,Undergraduate,WAEC,Collusion with other candidates,No,2025-07-22
b56ad41b-3046-4186-8123-49fb4e8033ad,James Adams,25,Female,Kano,Postgraduate,NECO,Cheating with electronic devices,No,2024-08-24
cbe8c8a7-2046-499e-92a8-5b9c15a9a616,James Taylor,17,Male,Enugu,Undergraduate,University Exam,Impersonation,No,2024-02-05
32218ab5-6e53-4edc-98ea-e77758f8a113,Christine White,19,Other,Enugu,Undergraduate,University Exam,Collusion with other candidates,Yes,2024-06-23
bdd95a2b-ac3a-42bc-9876-435d1355a0e2,Meghan Vargas,25,Male,Port Harcourt,Postgraduate,University Exam,Impersonation,No,2024-09-15
2ce95d02-0c5c-4557-bf64-9e01d2a23c35,Kylie Berry,19,Other,Enugu,Undergraduate,University Exam,Smuggling of unauthorized materials,No,2025-01-04
33172fcf-e355-4cca-a905-772daf2e37fe,Theresa Dickerson,24,Female,Abuja,High School,Mock Exam,Cheating with electronic devices,No,2025-07-01
2a5e8f23-20da-49e3-8cdd-2a7f7090fa10,Michael Ho,19,Other,Port Harcourt,Undergraduate,WAEC,Use of external assistance,Yes,2025-01-31
4f37faf6-90da-4658-89db-38d88dc030cb,Tyler Dyer,15,Other,Lagos,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-01-25
e9e75672-83f3-4b74-b51d-51fbb763a186,David Sherman,16,Other,Ibadan,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-07-01
693bf261-87f4-4025-8346-62031f547a52,Thomas Gibson,26,Female,Port Harcourt,Postgraduate,JAMB,Collusion with other candidates,No,2023-12-04
7ca13377-7391-4f07-9eb5-149c5653eee9,Alexandra Sullivan,17,Female,Enugu,Postgraduate,WAEC,Use of external assistance,Yes,2024-10-06
d34c0b73-f470-4361-b3f9-031e1ead0526,Shawn Hanson,20,Other,Kano,Undergraduate,NECO,Collusion with other candidates,Yes,2024-03-16
48190335-e129-4699-892e-8e1a8c44e5a5,Sarah Carter,30,Female,Lagos,High School,University Exam,Collusion with other candidates,Yes,2024-05-03
66df8cbb-4b91-4a17-972c-bb64dd4b65e3,Amber Savage,23,Female,Port Harcourt,High School,NECO,Copying from neighbors,No,2025-06-29
8a90ac7b-d306-4ea6-986e-93c397ef2ea4,Gina Morgan,27,Female,Benin,High School,WAEC,Use of external assistance,No,2025-03-19
e0e49144-758f-4771-b28a-b6fc7711ddcd,Eduardo Schmidt,18,Other,Ibadan,Postgraduate,JAMB,Copying from neighbors,Yes,2025-04-02
c6e73449-f37b-4b3f-bc89-a98376e9a2fb,Kevin Phillips,27,Other,Kaduna,Undergraduate,Mock Exam,Use of external assistance,Yes,2024-04-26
02d81f6d-e57b-4750-8c98-3e3fe1a25c25,Dr. Debra Ramirez DDS,23,Female,Port Harcourt,Postgraduate,University Exam,Impersonation,No,2024-05-30
1cad7ab7-9959-4ddf-a1cb-b543c1788f53,Donna Booth,30,Female,Lagos,Postgraduate,NECO,Smuggling of unauthorized materials,Yes,2023-09-06
6f040f70-2fee-4507-a2a4-65fb85486555,Paul Smith,22,Male,Ibadan,High School,NECO,Collusion with other candidates,Yes,2023-10-12
a445676a-d6ca-40b2-bb32-c2204cd214dc,Michael Peters,26,Other,Abuja,Postgraduate,NECO,Smuggling of unauthorized materials,No,2024-01-31
7c911c66-3455-4aa9-b316-5f90f69f398c,Anita Jones,18,Female,Benin,Undergraduate,NECO,Copying from neighbors,Yes,2024-08-14
29564c8c-cfa3-4e5f-81b7-0359760bd960,Angela Davis,28,Male,Port Harcourt,High School,NECO,Copying from neighbors,Yes,2025-03-22
c4df6722-d169-40d2-a7ee-7f1df91b315f,Alexandra Greene,19,Other,Lagos,Postgraduate,NECO,Cheating with electronic devices,Yes,2024-10-27
51a2b762-c45c-486a-99e9-bf960b2076f8,Ashley Mccann,23,Male,Kaduna,Postgraduate,Mock Exam,Use of external assistance,Yes,2023-09-25
ded85e00-ae29-465f-bfb9-4b8a7b373fc2,Wendy White,24,Male,Port Harcourt,Undergraduate,Mock Exam,Smuggling of unauthorized materials,No,2023-10-20
9a94e2a9-c5a3-4ebb-93fb-37df31580ba6,Patrick Clark,20,Male,Kaduna,Postgraduate,NECO,Falsification of results,Yes,2025-03-14
af2ae460-29a2-4582-bfe9-850d350a02f6,Alyssa Stewart,23,Male,Enugu,Undergraduate,Mock Exam,Copying from neighbors,Yes,2024-05-13
a8cd4b76-11b8-457e-9b18-6ee678e70296,Mitchell Martin,22,Female,Kaduna,High School,WAEC,Cheating with electronic devices,Yes,2023-08-29
4ed021c7-7832-424c-b5ad-961ac8182fc0,Sara Fisher,28,Male,Abuja,High School,University Exam,Copying from neighbors,Yes,2023-08-26
8e19ca31-e943-46a6-aca4-55ec69b00172,Shelby Tran,18,Male,Benin,Postgraduate,NECO,Copying from neighbors,Yes,2024-11-17
91fd5cf2-201d-40bd-871d-dfdbfefe290d,Taylor Garcia,28,Other,Kaduna,Undergraduate,WAEC,Use of external assistance,No,2024-02-23
86dacf3a-5978-47fe-a65f-690738004b63,Michael Adams,22,Female,Kaduna,Undergraduate,Mock Exam,Falsification of results,Yes,2024-05-26
ccd83966-2307-43c9-889a-55c23b35f432,Shannon Williams DDS,28,Male,Ibadan,Undergraduate,NECO,Falsification of results,Yes,2025-04-18
2fb7caed-efa9-4fe1-a4dc-752b0b14051e,Oscar Thomas,24,Other,Kaduna,Undergraduate,NECO,Cheating with electronic devices,Yes,2024-06-28
32baa7b2-b843-4695-b461-ba012fb00b69,Shannon Rodriguez,18,Other,Lagos,Undergraduate,NECO,Use of external assistance,No,2025-04-16
1e05f012-c73b-4747-b826-d31d5ba9ad56,Cathy Moore,28,Female,Abuja,High School,University Exam,Use of external assistance,No,2023-11-04
6d5aa3ec-db0a-419d-b69d-f1a7fe922ef2,Alicia Miller,23,Other,Kaduna,Postgraduate,JAMB,Copying from neighbors,No,2023-09-27
f93dff5b-fdff-4f60-9e24-015fb3b3fd5a,Douglas Buchanan,27,Male,Kaduna,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-03-19
85bde9cc-2abc-4caa-affb-f4fd014094b8,Sarah White,26,Other,Benin,Undergraduate,JAMB,Copying from neighbors,No,2024-08-09
952f0874-3ce4-4ba7-9ca3-19894fad9951,Jason Smith,27,Other,Kano,Postgraduate,WAEC,Use of external assistance,Yes,2024-04-07
25a70ccc-3d2c-44dd-a6bf-8c8603e89348,Christopher Nunez,29,Other,Kano,High School,NECO,Copying from neighbors,No,2024-11-26
a273e7d7-f728-442c-8430-8c4a7f64d3a8,Shawn Massey,25,Other,Lagos,High School,University Exam,Use of external assistance,Yes,2024-05-20
3590eb45-6328-4734-a037-11fb3162759c,Allen Rodriguez,17,Male,Benin,Postgraduate,University Exam,Cheating with electronic devices,Yes,2025-05-18
f76c38eb-0969-44c7-9af1-7589577a3a6c,Pamela Peters,23,Male,Enugu,High School,Mock Exam,Cheating with electronic devices,No,2024-06-14
6193f774-e045-432e-93a6-a8526288bf97,Michelle Ellis,27,Other,Ibadan,Postgraduate,Mock Exam,Cheating with electronic devices,Yes,2024-05-24
9a65cdc4-ea3f-40bd-b2c9-d03f53369085,Jonathan Massey,30,Female,Lagos,High School,Mock Exam,Impersonation,Yes,2025-03-27
5a162325-2e0e-4179-b2cf-025a7206320b,Derrick Harris,16,Other,Port Harcourt,Postgraduate,NECO,Use of external assistance,Yes,2025-05-29
9fe06961-9115-496b-97a9-5202e6b50cc9,Ashley Carter,26,Male,Lagos,High School,WAEC,Impersonation,No,2024-10-24
0e1d6c55-49d9-4f49-b3a4-24ed5332ea0c,Maria Archer,26,Other,Kaduna,Undergraduate,Mock Exam,Collusion with other candidates,Yes,2023-11-14
f504c932-377b-431b-ade4-35bb8b226847,Mark Mcdowell,17,Male,Ibadan,Postgraduate,Mock Exam,Copying from neighbors,No,2025-06-15
6cec7519-dd57-4475-bd25-8ee7ce4cf7e7,Jeffrey Davis,26,Female,Port Harcourt,Postgraduate,NECO,Smuggling of unauthorized materials,No,2024-06-09
4116683b-edec-4a7d-a55c-32cf690aa11b,Mary Hester,15,Female,Kano,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2024-03-18
1372d837-f706-4956-a265-7af8c9ded6e0,Robert Sloan,24,Female,Abuja,Postgraduate,JAMB,Copying from neighbors,No,2024-09-20
fd562ed8-192b-4945-beb4-d8e502f18878,Timothy Pope,29,Female,Benin,High School,JAMB,Falsification of results,No,2025-01-24
0abc8304-434c-4a18-a82f-abb7f4587674,Cody Castro,29,Other,Lagos,Undergraduate,WAEC,Impersonation,Yes,2024-07-19
fbf2ee1e-e8dc-4685-bb2d-61648aff525f,Ryan Walton,27,Other,Port Harcourt,Postgraduate,NECO,Falsification of results,No,2023-10-30
9ee30188-61b3-460d-af7e-a973c95bf7a0,Jessica Heath,28,Female,Lagos,Postgraduate,JAMB,Collusion with other candidates,No,2025-07-12
56183e0c-7c7e-49e9-a494-b6363ea68615,Jacob Gomez,17,Female,Enugu,High School,Mock Exam,Collusion with other candidates,No,2025-07-18
f7cd9a29-8c5e-4787-a811-83eedea39e6a,Sheila Hull,25,Female,Port Harcourt,Postgraduate,JAMB,Collusion with other candidates,Yes,2025-02-28
62eb65df-35ed-47a8-be1f-9b7424f38e43,Brenda Thompson,30,Other,Port Harcourt,High School,NECO,Falsification of results,No,2024-08-15
fe26bafd-d6b1-4a5d-9b16-d4417e1ea793,Lauren Fowler,21,Male,Port Harcourt,High School,Mock Exam,Impersonation,Yes,2024-02-09
f5847591-488a-4538-aa8c-17f9abf0b09b,Robert Stewart,18,Male,Abuja,Postgraduate,University Exam,Copying from neighbors,Yes,2024-10-19
6a8ab924-4e56-43a6-9dd6-52abfd3a3574,Amanda Jones,16,Female,Enugu,Postgraduate,JAMB,Smuggling of unauthorized materials,No,2024-05-24
